SystemId|Customer Name|Customer Number|Account System Id|Account Number|Dealing Officer 1 Email ID|Customer Location|Business Unit|Asset System Id|Customer Type|Trust Name|PAN|AddressType|Address 1|Address 2|Address 3|Address 4|Email Id|Segment|Industry|Customer Zone|Customer State|Father Name|Pendency Reason|Pendency Remarks|NPA Type|Date Of NPA|AdhaarNo|Customer Demise|Possession Date|Publication Name|Expense|Asset(Possession)|Edition|Document Name|Document Title|Description (13/4)|Publication Date (13/2)|Publication Name (13/2)|Expense (13/2)|Asset (13/2)|Edition (13/2)|Document Name (13/2)|Document Title (13/2)|Description (13/2)|Valuer|Date of Aproval|Valuation Date|Market Value|Distress Sale Value|Reserve Price|Valuation Asset|Valuation Method|Realizable Value|Approver By|Auction Date|Auction Ref No|Accepted Bid Amount|Sale Status|Purchaser|Auction Market Value|Auctioning Agency|Auction Asset|Auction Type|Auction Location|Reserve Value|EMD %|EMD Amount|Date Of Issuance Of Sale Certificate|EMD Date|Final Payment Date|Authorised Officer Name
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|18-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|Trusts|XYZ|BHGYT6567U|Other|Mumbai|Pune|Delhi|Kolkatta|AARYA@TEST.COM|NA|NA|NORTH|DELHI|Ramesh||||01-Feb-2025|234512362389|No|28-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|||||||||04-Jan-2024|MT|0|Flat1|||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|||||||||04-Jan-2024|TOI|0|Flat1|||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|||||||||07-Mar-2024|publication|0|Flat1|||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|||||||||07-Mar-2024|Publication Name|0|Flat1|||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|04-Jan-2024|MT|0|Flat1|||||||||||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|04-Jan-2024|TOI|0|Flat1|||||||||||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|07-Mar-2024|publication|0|Flat1|||||||||||||||||||||||||||||||||||||||
21|AARAV|APC02|97|APACC0A1|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|31|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|07-Mar-2024|Publication Name|0|Flat1|||||||||||||||||||||||||||||||||||||||
21|AARAV|APC02|98|APACC0A2|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|32|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|||||||||04-Jan-2024|Loksatta|0|Car1|||||||||||||||||||||||||||||||
21|AARAV|APC02|98|APACC0A2|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|32|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|||||||||04-Jan-2024|Loksatta|0|Car1|||||||||||||||||||||||||||||||
21|AARAV|APC02|98|APACC0A2|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|32|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|04-Jan-2024|Loksatta|0|Car1|||||||||||||||||||||||||||||||||||||||
21|AARAV|APC02|98|APACC0A2|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|32|Trusts|XYZ|BHGYT6568V|Other|Mumbai|Pune|Delhi|Kolkatta|AARAV@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|02-Feb-2025|234512362381|No|04-Jan-2024|Loksatta|0|Car1|||||||||||||||||||||||||||||||||||||||
22|ANMAY|APC01|95|APACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|27|Trusts|XYZ|BHGYT6567V|Other|Mumbai|Pune|Delhi|Kolkatta|ANMAY@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|01-Feb-2025|234512362389|No|||||||||09-Jan-2024|TOI|980|Flat1|E1||||||||||||||||||||||||||||||
22|ANMAY|APC01|95|APACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|27|Trusts|XYZ|BHGYT6567V|Other|Mumbai|Pune|Delhi|Kolkatta|ANMAY@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|01-Feb-2025|234512362389|No|||||||||09-Jan-2024|TOI|981|Flat1|E2||||||||||||||||||||||||||||||
22|ANMAY|APC01|95|APACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|27|Trusts|XYZ|BHGYT6567V|Other|Mumbai|Pune|Delhi|Kolkatta|ANMAY@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|01-Feb-2025|234512362389|No|09-Jan-2024|TOI|980|Flat1|E1||||||||||||||||||||||||||||||||||||||
22|ANMAY|APC01|95|APACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|27|Trusts|XYZ|BHGYT6567V|Other|Mumbai|Pune|Delhi|Kolkatta|ANMAY@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|01-Feb-2025|234512362389|No|09-Jan-2024|TOI|981|Flat1|E2||||||||||||||||||||||||||||||||||||||
22|ANMAY|APC01|95|APACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|28|Trusts|XYZ|BHGYT6567V|Other|Mumbai|Pune|Delhi|Kolkatta|ANMAY@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|01-Feb-2025|234512362389|No|||||||||09-Jan-2024|TOI|980|Flat1|E1||||||||||||||||||||||||||||||
22|ANMAY|APC01|95|APACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|28|Trusts|XYZ|BHGYT6567V|Other|Mumbai|Pune|Delhi|Kolkatta|ANMAY@TEST.COM|NA|NA|NORTH|DELHI|Ramesh|NA|Pendency Remark|Loss assets|01-Feb-2025|234512362389|No|||||||||09-Jan-2024|TOI|981|Flat1|E2||||||||||||||||||||||||||||||
